order_id,item_id,item_name,price,ordered_at
1603,7,Milkshake,7.00,2025-02-19 21:16:00
1604,1,Classic Burger,10.00,2025-01-30 02:00:00
1604,2,Truffle Fries,6.00,2025-01-30 02:00:00
1604,6,Soda,3.00,2025-01-30 02:00:00
1605,2,Truffle Fries,6.00,2025-03-17 04:17:00
1606,1,Classic Burger,10.00,2025-02-21 18:59:00
1606,6,Soda,3.00,2025-02-21 18:59:00
1607,2,Truffle Fries,6.00,2025-01-31 15:40:00
1608,7,Milkshake,7.00,2025-03-14 09:52:00
1609,6,Soda,3.00,2025-02-16 00:59:00
1610,2,Truffle Fries,6.00,2025-01-10 08:23:00
1611,5,Veggie Burger,11.00,2025-02-01 11:02:00
1612,1,Classic Burger,10.00,2025-01-31 03:58:00
1612,2,Truffle Fries,6.00,2025-01-31 03:58:00
1613,4,Onion Rings,5.00,2025-02-02 20:16:00
1614,5,Veggie Burger,11.00,2025-01-18 08:45:00
1614,6,Soda,3.00,2025-01-18 08:45:00
1615,1,Classic Burger,10.00,2025-03-15 02:22:00
1615,2,Truffle Fries,6.00,2025-03-15 02:22:00
1615,6,Soda,3.00,2025-03-15 02:22:00
1616,5,Veggie Burger,11.00,2025-03-13 19:26:00
1616,6,Soda,3.00,2025-03-13 19:26:00
1617,7,Milkshake,7.00,2025-01-01 22:20:00
1618,1,Classic Burger,10.00,2025-03-11 18:11:00
1618,2,Truffle Fries,6.00,2025-03-11 18:11:00
1618,6,Soda,3.00,2025-03-11 18:11:00
1619,3,Lobster Roll,18.00,2025-02-20 22:50:00
1619,4,Onion Rings,5.00,2025-02-20 22:50:00
1619,6,Soda,3.00,2025-02-20 22:50:00
1620,5,Veggie Burger,11.00,2025-02-24 19:00:00
1620,6,Soda,3.00,2025-02-24 19:00:00
1621,6,Soda,3.00,2025-02-05 18:09:00
1622,6,Soda,3.00,2025-02-21 09:19:00
1623,3,Lobster Roll,18.00,2025-02-22 12:27:00
1623,4,Onion Rings,5.00,2025-02-22 12:27:00
1623,6,Soda,3.00,2025-02-22 12:27:00
1624,3,Lobster Roll,18.00,2025-01-25 21:20:00
1624,4,Onion Rings,5.00,2025-01-25 21:20:00
1624,6,Soda,3.00,2025-01-25 21:20:00
1625,6,Soda,3.00,2025-02-14 12:49:00
1626,1,Classic Burger,10.00,2025-03-28 09:41:00
1626,2,Truffle Fries,6.00,2025-03-28 09:41:00
1627,1,Classic Burger,10.00,2025-01-11 04:41:00
1627,2,Truffle Fries,6.00,2025-01-11 04:41:00
1627,6,Soda,3.00,2025-01-11 04:41:00
1628,6,Soda,3.00,2025-02-05 00:52:00
1629,2,Truffle Fries,6.00,2025-01-31 22:14:00
1630,7,Milkshake,7.00,2025-03-01 17:12:00
1631,5,Veggie Burger,11.00,2025-01-30 15:30:00
1631,6,Soda,3.00,2025-01-30 15:30:00
1632,7,Milkshake,7.00,2025-02-06 16:58:00
1633,5,Veggie Burger,11.00,2025-03-05 17:09:00
1634,6,Soda,3.00,2025-01-26 23:19:00
1635,7,Milkshake,7.00,2025-01-11 19:47:00
1636,1,Classic Burger,10.00,2025-02-20 02:56:00
1636,6,Soda,3.00,2025-02-20 02:56:00
1637,6,Soda,3.00,2025-03-28 06:57:00
1638,6,Soda,3.00,2025-01-27 23:25:00
1638,7,Milkshake,7.00,2025-01-27 23:25:00
1639,6,Soda,3.00,2025-03-14 21:08:00
1640,5,Veggie Burger,11.00,2025-01-14 03:02:00
1640,7,Milkshake,7.00,2025-01-14 03:02:00
1641,2,Truffle Fries,6.00,2025-03-14 06:45:00
1642,3,Lobster Roll,18.00,2025-02-24 21:12:00
1642,4,Onion Rings,5.00,2025-02-24 21:12:00
1643,2,Truffle Fries,6.00,2025-03-05 10:03:00
1643,3,Lobster Roll,18.00,2025-03-05 10:03:00
1644,6,Soda,3.00,2025-03-06 07:44:00
1645,7,Milkshake,7.00,2025-02-28 13:07:00
1646,5,Veggie Burger,11.00,2025-01-24 01:16:00
1646,6,Soda,3.00,2025-01-24 01:16:00
1647,5,Veggie Burger,11.00,2025-03-04 02:57:00
1647,6,Soda,3.00,2025-03-04 02:57:00
1648,1,Classic Burger,10.00,2025-01-11 02:26:00
1648,2,Truffle Fries,6.00,2025-01-11 02:26:00
1649,5,Veggie Burger,11.00,2025-02-23 07:09:00
1649,6,Soda,3.00,2025-02-23 07:09:00
1649,7,Milkshake,7.00,2025-02-23 07:09:00
1650,1,Classic Burger,10.00,2025-03-04 07:30:00
1650,5,Veggie Burger,11.00,2025-03-04 07:30:00
1650,6,Soda,3.00,2025-03-04 07:30:00
1651,2,Truffle Fries,6.00,2025-01-28 08:22:00
1652,6,Soda,3.00,2025-01-12 00:33:00
1653,1,Classic Burger,10.00,2025-02-02 03:56:00
1653,2,Truffle Fries,6.00,2025-02-02 03:56:00
1653,6,Soda,3.00,2025-02-02 03:56:00
1654,1,Classic Burger,10.00,2025-02-13 19:11:00
1654,6,Soda,3.00,2025-02-13 19:11:00
1655,3,Lobster Roll,18.00,2025-03-16 04:52:00
1655,6,Soda,3.00,2025-03-16 04:52:00
1656,1,Classic Burger,10.00,2025-03-01 10:30:00
1657,1,Classic Burger,10.00,2025-02-17 10:12:00
1657,2,Truffle Fries,6.00,2025-02-17 10:12:00
1658,6,Soda,3.00,2025-01-22 13:29:00
1659,5,Veggie Burger,11.00,2025-01-18 10:10:00
1659,6,Soda,3.00,2025-01-18 10:10:00
1660,2,Truffle Fries,6.00,2025-01-19 10:03:00
1661,6,Soda,3.00,2025-01-01 20:43:00
1662,6,Soda,3.00,2025-03-10 22:28:00
1663,1,Classic Burger,10.00,2025-02-23 00:14:00
1663,6,Soda,3.00,2025-02-23 00:14:00
1664,1,Classic Burger,10.00,2025-02-12 02:32:00
1664,2,Truffle Fries,6.00,2025-02-12 02:32:00
1664,6,Soda,3.00,2025-02-12 02:32:00
1665,5,Veggie Burger,11.00,2025-01-29 23:38:00
1666,2,Truffle Fries,6.00,2025-03-19 10:03:00
1667,6,Soda,3.00,2025-03-03 18:28:00
1668,5,Veggie Burger,11.00,2025-02-26 09:21:00
1668,6,Soda,3.00,2025-02-26 09:21:00
1669,1,Classic Burger,10.00,2025-01-12 02:28:00
1669,2,Truffle Fries,6.00,2025-01-12 02:28:00
1670,5,Veggie Burger,11.00,2025-01-14 00:10:00
1670,6,Soda,3.00,2025-01-14 00:10:00
1671,5,Veggie Burger,11.00,2025-03-26 02:56:00
1672,1,Classic Burger,10.00,2025-01-14 05:28:00
1673,1,Classic Burger,10.00,2025-03-29 02:19:00
1673,2,Truffle Fries,6.00,2025-03-29 02:19:00
1674,5,Veggie Burger,11.00,2025-02-16 11:08:00
1674,6,Soda,3.00,2025-02-16 11:08:00
1675,3,Lobster Roll,18.00,2025-02-10 20:36:00
1675,4,Onion Rings,5.00,2025-02-10 20:36:00
1675,6,Soda,3.00,2025-02-10 20:36:00
1676,1,Classic Burger,10.00,2025-01-28 01:04:00
1676,2,Truffle Fries,6.00,2025-01-28 01:04:00
1676,6,Soda,3.00,2025-01-28 01:04:00
1677,6,Soda,3.00,2025-02-21 22:40:00
1678,3,Lobster Roll,18.00,2025-02-20 11:53:00
1678,4,Onion Rings,5.00,2025-02-20 11:53:00
1678,6,Soda,3.00,2025-02-20 11:53:00
1679,4,Onion Rings,5.00,2025-02-03 20:25:00
1680,6,Soda,3.00,2025-03-11 15:15:00
1681,1,Classic Burger,10.00,2025-02-09 03:45:00
1682,2,Truffle Fries,6.00,2025-01-04 09:24:00
1683,1,Classic Burger,10.00,2025-03-16 19:10:00
1683,6,Soda,3.00,2025-03-16 19:10:00
1684,6,Soda,3.00,2025-01-20 13:29:00
1685,6,Soda,3.00,2025-02-02 08:57:00
1686,1,Classic Burger,10.00,2025-02-09 10:20:00
1686,2,Truffle Fries,6.00,2025-02-09 10:20:00
1686,6,Soda,3.00,2025-02-09 10:20:00
1687,5,Veggie Burger,11.00,2025-01-06 20:40:00
1688,6,Soda,3.00,2025-03-31 13:39:00
1689,7,Milkshake,7.00,2025-01-25 19:01:00
1690,5,Veggie Burger,11.00,2025-03-24 09:25:00
1690,7,Milkshake,7.00,2025-03-24 09:25:00
1691,1,Classic Burger,10.00,2025-03-26 02:04:00
1691,2,Truffle Fries,6.00,2025-03-26 02:04:00
1692,1,Classic Burger,10.00,2025-01-13 12:52:00
1693,2,Truffle Fries,6.00,2025-03-04 00:15:00
1694,1,Classic Burger,10.00,2025-02-28 00:30:00
1694,2,Truffle Fries,6.00,2025-02-28 00:30:00
1694,6,Soda,3.00,2025-02-28 00:30:00
1695,6,Soda,3.00,2025-03-22 13:39:00
1696,1,Classic Burger,10.00,2025-03-10 16:58:00
1696,6,Soda,3.00,2025-03-10 16:58:00
1697,4,Onion Rings,5.00,2025-01-31 05:58:00
1697,5,Veggie Burger,11.00,2025-01-31 05:58:00
1698,5,Veggie Burger,11.00,2025-02-28 05:49:00
1698,6,Soda,3.00,2025-02-28 05:49:00
1699,7,Milkshake,7.00,2025-01-21 06:51:00
1700,1,Classic Burger,10.00,2025-02-15 11:43:00
1700,6,Soda,3.00,2025-02-15 11:43:00
1701,6,Soda,3.00,2025-02-21 23:45:00
1702,5,Veggie Burger,11.00,2025-03-23 20:18:00
1702,6,Soda,3.00,2025-03-23 20:18:00
1702,7,Milkshake,7.00,2025-03-23 20:18:00
1703,1,Classic Burger,10.00,2025-02-12 06:58:00
1703,6,Soda,3.00,2025-02-12 06:58:00
1704,2,Truffle Fries,6.00,2025-03-29 15:51:00
1705,1,Classic Burger,10.00,2025-03-25 05:37:00
1705,2,Truffle Fries,6.00,2025-03-25 05:37:00
1705,6,Soda,3.00,2025-03-25 05:37:00
1706,1,Classic Burger,10.00,2025-01-26 09:36:00
1706,2,Truffle Fries,6.00,2025-01-26 09:36:00
1706,6,Soda,3.00,2025-01-26 09:36:00
1707,1,Classic Burger,10.00,2025-03-01 12:34:00
1707,2,Truffle Fries,6.00,2025-03-01 12:34:00
1707,6,Soda,3.00,2025-03-01 12:34:00
1708,1,Classic Burger,10.00,2025-01-22 18:29:00
1708,2,Truffle Fries,6.00,2025-01-22 18:29:00
1709,1,Classic Burger,10.00,2025-01-01 13:22:00
1709,2,Truffle Fries,6.00,2025-01-01 13:22:00
1710,1,Classic Burger,10.00,2025-02-10 23:15:00
1710,2,Truffle Fries,6.00,2025-02-10 23:15:00
1711,5,Veggie Burger,11.00,2025-02-08 21:33:00
1711,6,Soda,3.00,2025-02-08 21:33:00
1711,7,Milkshake,7.00,2025-02-08 21:33:00
1712,1,Classic Burger,10.00,2025-01-10 18:45:00
1712,2,Truffle Fries,6.00,2025-01-10 18:45:00
1712,6,Soda,3.00,2025-01-10 18:45:00
1713,6,Soda,3.00,2025-03-16 11:49:00
1714,1,Classic Burger,10.00,2025-03-04 02:13:00
1714,2,Truffle Fries,6.00,2025-03-04 02:13:00
1714,6,Soda,3.00,2025-03-04 02:13:00
1715,1,Classic Burger,10.00,2025-02-10 12:24:00
1715,2,Truffle Fries,6.00,2025-02-10 12:24:00
1716,5,Veggie Burger,11.00,2025-02-26 12:50:00
1716,6,Soda,3.00,2025-02-26 12:50:00
1717,1,Classic Burger,10.00,2025-03-10 22:44:00
1717,6,Soda,3.00,2025-03-10 22:44:00
1718,1,Classic Burger,10.00,2025-03-14 11:08:00
1718,2,Truffle Fries,6.00,2025-03-14 11:08:00
1718,6,Soda,3.00,2025-03-14 11:08:00
1719,6,Soda,3.00,2025-02-25 01:44:00
1720,5,Veggie Burger,11.00,2025-03-28 03:15:00
1721,5,Veggie Burger,11.00,2025-02-17 14:02:00
1721,6,Soda,3.00,2025-02-17 14:02:00
1721,7,Milkshake,7.00,2025-02-17 14:02:00
1722,6,Soda,3.00,2025-03-13 19:14:00
1723,2,Truffle Fries,6.00,2025-02-15 12:05:00
1724,5,Veggie Burger,11.00,2025-02-28 12:54:00
1725,1,Classic Burger,10.00,2025-03-27 11:11:00
1725,2,Truffle Fries,6.00,2025-03-27 11:11:00
1726,5,Veggie Burger,11.00,2025-02-20 04:32:00
1727,5,Veggie Burger,11.00,2025-01-02 23:27:00
1727,6,Soda,3.00,2025-01-02 23:27:00
1727,7,Milkshake,7.00,2025-01-02 23:27:00
1728,6,Soda,3.00,2025-03-28 19:25:00
1729,6,Soda,3.00,2025-02-27 16:08:00
1730,5,Veggie Burger,11.00,2025-02-09 00:18:00
1730,6,Soda,3.00,2025-02-09 00:18:00
1731,5,Veggie Burger,11.00,2025-02-19 09:31:00
1731,6,Soda,3.00,2025-02-19 09:31:00
1732,7,Milkshake,7.00,2025-01-19 22:53:00
1733,2,Truffle Fries,6.00,2025-01-31 04:47:00
1734,5,Veggie Burger,11.00,2025-03-18 10:03:00
1734,6,Soda,3.00,2025-03-18 10:03:00
1735,1,Classic Burger,10.00,2025-03-29 05:47:00
1735,6,Soda,3.00,2025-03-29 05:47:00
1736,2,Truffle Fries,6.00,2025-03-26 14:52:00
1737,1,Classic Burger,10.00,2025-02-25 21:00:00
1737,2,Truffle Fries,6.00,2025-02-25 21:00:00
1738,6,Soda,3.00,2025-01-02 14:40:00
1739,3,Lobster Roll,18.00,2025-01-16 08:53:00
1739,4,Onion Rings,5.00,2025-01-16 08:53:00
1740,1,Classic Burger,10.00,2025-01-25 01:20:00
1740,2,Truffle Fries,6.00,2025-01-25 01:20:00
1741,1,Classic Burger,10.00,2025-03-23 03:24:00
1741,6,Soda,3.00,2025-03-23 03:24:00
1742,1,Classic Burger,10.00,2025-02-18 03:22:00
1742,4,Onion Rings,5.00,2025-02-18 03:22:00
1743,2,Truffle Fries,6.00,2025-02-16 22:49:00
1744,1,Classic Burger,10.00,2025-02-22 01:22:00
1744,2,Truffle Fries,6.00,2025-02-22 01:22:00
1745,6,Soda,3.00,2025-03-03 19:38:00
1746,1,Classic Burger,10.00,2025-02-16 18:32:00
1746,3,Lobster Roll,18.00,2025-02-16 18:32:00
1746,6,Soda,3.00,2025-02-16 18:32:00
1747,7,Milkshake,7.00,2025-02-05 07:37:00
1748,6,Soda,3.00,2025-03-29 20:53:00
1749,6,Soda,3.00,2025-03-25 15:32:00
1750,1,Classic Burger,10.00,2025-01-21 21:27:00
1750,2,Truffle Fries,6.00,2025-01-21 21:27:00
1751,2,Truffle Fries,6.00,2025-01-08 13:08:00
1751,5,Veggie Burger,11.00,2025-01-08 13:08:00
1751,7,Milkshake,7.00,2025-01-08 13:08:00
1752,3,Lobster Roll,18.00,2025-03-15 16:06:00
1752,4,Onion Rings,5.00,2025-03-15 16:06:00
1752,6,Soda,3.00,2025-03-15 16:06:00
1753,1,Classic Burger,10.00,2025-03-21 06:52:00
1753,6,Soda,3.00,2025-03-21 06:52:00
1754,2,Truffle Fries,6.00,2025-01-02 04:24:00
1755,1,Classic Burger,10.00,2025-03-13 20:46:00
1755,2,Truffle Fries,6.00,2025-03-13 20:46:00
1755,6,Soda,3.00,2025-03-13 20:46:00
1756,7,Milkshake,7.00,2025-02-15 08:45:00
1757,6,Soda,3.00,2025-03-09 03:05:00
1758,1,Classic Burger,10.00,2025-01-23 18:29:00
1758,6,Soda,3.00,2025-01-23 18:29:00
1759,6,Soda,3.00,2025-02-28 08:14:00
1760,1,Classic Burger,10.00,2025-03-29 00:28:00
1760,6,Soda,3.00,2025-03-29 00:28:00
1761,1,Classic Burger,10.00,2025-01-29 10:46:00
1761,2,Truffle Fries,6.00,2025-01-29 10:46:00
1761,6,Soda,3.00,2025-01-29 10:46:00
1762,7,Milkshake,7.00,2025-01-06 21:50:00
1763,1,Classic Burger,10.00,2025-01-26 22:17:00
1764,6,Soda,3.00,2025-03-06 06:01:00
1765,1,Classic Burger,10.00,2025-03-10 12:48:00
1765,2,Truffle Fries,6.00,2025-03-10 12:48:00
1765,6,Soda,3.00,2025-03-10 12:48:00
1766,5,Veggie Burger,11.00,2025-01-08 06:28:00
1766,7,Milkshake,7.00,2025-01-08 06:28:00
1767,1,Classic Burger,10.00,2025-01-28 00:10:00
1767,2,Truffle Fries,6.00,2025-01-28 00:10:00
1768,1,Classic Burger,10.00,2025-03-09 09:24:00
1768,2,Truffle Fries,6.00,2025-03-09 09:24:00
1768,6,Soda,3.00,2025-03-09 09:24:00
1769,6,Soda,3.00,2025-01-13 20:20:00
1770,1,Classic Burger,10.00,2025-01-15 14:29:00
1770,2,Truffle Fries,6.00,2025-01-15 14:29:00
1770,6,Soda,3.00,2025-01-15 14:29:00
1771,7,Milkshake,7.00,2025-02-03 01:41:00
1772,2,Truffle Fries,6.00,2025-01-29 12:30:00
1773,1,Classic Burger,10.00,2025-01-09 16:31:00
1773,2,Truffle Fries,6.00,2025-01-09 16:31:00
1774,1,Classic Burger,10.00,2025-01-05 03:06:00
1774,6,Soda,3.00,2025-01-05 03:06:00
1775,1,Classic Burger,10.00,2025-03-30 14:30:00
1775,2,Truffle Fries,6.00,2025-03-30 14:30:00
1776,1,Classic Burger,10.00,2025-01-17 06:49:00
1776,2,Truffle Fries,6.00,2025-01-17 06:49:00
1776,6,Soda,3.00,2025-01-17 06:49:00
1777,1,Classic Burger,10.00,2025-01-24 04:48:00
1777,2,Truffle Fries,6.00,2025-01-24 04:48:00
1778,6,Soda,3.00,2025-01-07 01:43:00
1779,1,Classic Burger,10.00,2025-01-13 08:33:00
1779,2,Truffle Fries,6.00,2025-01-13 08:33:00
1780,1,Classic Burger,10.00,2025-01-09 02:35:00
1780,5,Veggie Burger,11.00,2025-01-09 02:35:00
1781,6,Soda,3.00,2025-01-19 10:59:00
1782,1,Classic Burger,10.00,2025-01-13 04:20:00
1783,2,Truffle Fries,6.00,2025-03-28 05:26:00
1784,2,Truffle Fries,6.00,2025-02-22 16:40:00
1785,1,Classic Burger,10.00,2025-02-15 14:48:00
1785,2,Truffle Fries,6.00,2025-02-15 14:48:00
1785,6,Soda,3.00,2025-02-15 14:48:00
1786,1,Classic Burger,10.00,2025-01-18 11:50:00
1786,2,Truffle Fries,6.00,2025-01-18 11:50:00
1786,6,Soda,3.00,2025-01-18 11:50:00
1787,1,Classic Burger,10.00,2025-02-26 14:48:00
1787,2,Truffle Fries,6.00,2025-02-26 14:48:00
1787,6,Soda,3.00,2025-02-26 14:48:00
1788,1,Classic Burger,10.00,2025-01-07 00:12:00
1788,2,Truffle Fries,6.00,2025-01-07 00:12:00
1788,6,Soda,3.00,2025-01-07 00:12:00
1789,4,Onion Rings,5.00,2025-03-15 00:30:00
1790,4,Onion Rings,5.00,2025-03-15 11:21:00
1791,6,Soda,3.00,2025-03-13 15:07:00
1792,3,Lobster Roll,18.00,2025-03-13 14:04:00
1793,1,Classic Burger,10.00,2025-01-17 19:48:00
1793,2,Truffle Fries,6.00,2025-01-17 19:48:00
1793,6,Soda,3.00,2025-01-17 19:48:00
1794,1,Classic Burger,10.00,2025-01-27 00:42:00
1795,7,Milkshake,7.00,2025-01-22 15:28:00
1796,1,Classic Burger,10.00,2025-03-02 05:56:00
1796,2,Truffle Fries,6.00,2025-03-02 05:56:00
1797,7,Milkshake,7.00,2025-03-12 00:05:00
1798,7,Milkshake,7.00,2025-03-19 12:13:00
1799,6,Soda,3.00,2025-03-27 13:59:00
1800,1,Classic Burger,10.00,2025-01-17 11:41:00
1800,2,Truffle Fries,6.00,2025-01-17 11:41:00
1801,1,Classic Burger,10.00,2025-02-24 07:17:00
1802,7,Milkshake,7.00,2025-02-21 17:07:00
1803,6,Soda,3.00,2025-03-16 05:20:00
1804,1,Classic Burger,10.00,2025-01-29 14:08:00
1804,2,Truffle Fries,6.00,2025-01-29 14:08:00
1804,6,Soda,3.00,2025-01-29 14:08:00
1805,4,Onion Rings,5.00,2025-01-03 06:32:00
1805,5,Veggie Burger,11.00,2025-01-03 06:32:00
1806,6,Soda,3.00,2025-01-19 19:06:00
1807,7,Milkshake,7.00,2025-01-17 14:40:00
1808,1,Classic Burger,10.00,2025-01-30 21:53:00
1808,2,Truffle Fries,6.00,2025-01-30 21:53:00
1809,6,Soda,3.00,2025-01-11 13:18:00
1810,1,Classic Burger,10.00,2025-03-29 21:22:00
1811,1,Classic Burger,10.00,2025-02-01 02:13:00
1811,2,Truffle Fries,6.00,2025-02-01 02:13:00
1811,6,Soda,3.00,2025-02-01 02:13:00
1812,5,Veggie Burger,11.00,2025-03-14 12:48:00
1812,6,Soda,3.00,2025-03-14 12:48:00
1813,5,Veggie Burger,11.00,2025-02-21 14:39:00
1814,6,Soda,3.00,2025-02-24 01:34:00
1815,5,Veggie Burger,11.00,2025-03-09 06:26:00
1815,7,Milkshake,7.00,2025-03-09 06:26:00
1816,5,Veggie Burger,11.00,2025-03-28 19:27:00
1817,5,Veggie Burger,11.00,2025-01-18 00:45:00
1818,1,Classic Burger,10.00,2025-02-21 22:27:00
1818,2,Truffle Fries,6.00,2025-02-21 22:27:00
1818,3,Lobster Roll,18.00,2025-02-21 22:27:00
1818,6,Soda,3.00,2025-02-21 22:27:00
1819,1,Classic Burger,10.00,2025-03-31 21:02:00
1819,2,Truffle Fries,6.00,2025-03-31 21:02:00
1820,5,Veggie Burger,11.00,2025-03-03 10:41:00
1820,6,Soda,3.00,2025-03-03 10:41:00
1821,5,Veggie Burger,11.00,2025-01-24 04:07:00
1822,2,Truffle Fries,6.00,2025-01-05 20:10:00
1823,1,Classic Burger,10.00,2025-03-30 16:02:00
1823,2,Truffle Fries,6.00,2025-03-30 16:02:00
1824,1,Classic Burger,10.00,2025-02-04 14:57:00
1824,2,Truffle Fries,6.00,2025-02-04 14:57:00
1825,1,Classic Burger,10.00,2025-03-05 00:07:00
1825,2,Truffle Fries,6.00,2025-03-05 00:07:00
1826,1,Classic Burger,10.00,2025-01-30 11:14:00
1826,2,Truffle Fries,6.00,2025-01-30 11:14:00
1826,6,Soda,3.00,2025-01-30 11:14:00
1827,6,Soda,3.00,2025-01-16 02:30:00
1828,7,Milkshake,7.00,2025-03-24 04:58:00
1829,5,Veggie Burger,11.00,2025-04-01 03:22:00
1829,6,Soda,3.00,2025-04-01 03:22:00
1830,5,Veggie Burger,11.00,2025-01-16 11:26:00
1830,6,Soda,3.00,2025-01-16 11:26:00
1831,1,Classic Burger,10.00,2025-03-31 03:36:00
1831,2,Truffle Fries,6.00,2025-03-31 03:36:00
1832,5,Veggie Burger,11.00,2025-01-25 14:28:00
1832,6,Soda,3.00,2025-01-25 14:28:00
1833,6,Soda,3.00,2025-02-20 11:45:00
1834,1,Classic Burger,10.00,2025-02-03 07:14:00
1834,2,Truffle Fries,6.00,2025-02-03 07:14:00
1835,1,Classic Burger,10.00,2025-02-14 04:17:00
1835,2,Truffle Fries,6.00,2025-02-14 04:17:00
1835,6,Soda,3.00,2025-02-14 04:17:00
1836,3,Lobster Roll,18.00,2025-01-08 21:59:00
1836,4,Onion Rings,5.00,2025-01-08 21:59:00
1837,5,Veggie Burger,11.00,2025-03-23 21:53:00
1837,7,Milkshake,7.00,2025-03-23 21:53:00
1838,2,Truffle Fries,6.00,2025-03-23 01:23:00
1839,1,Classic Burger,10.00,2025-01-05 12:28:00
1839,2,Truffle Fries,6.00,2025-01-05 12:28:00
1839,6,Soda,3.00,2025-01-05 12:28:00
1840,1,Classic Burger,10.00,2025-01-07 01:39:00
1840,2,Truffle Fries,6.00,2025-01-07 01:39:00
1840,6,Soda,3.00,2025-01-07 01:39:00
1841,4,Onion Rings,5.00,2025-03-16 00:29:00
1842,1,Classic Burger,10.00,2025-02-24 03:16:00
1842,2,Truffle Fries,6.00,2025-02-24 03:16:00
1842,6,Soda,3.00,2025-02-24 03:16:00
1843,4,Onion Rings,5.00,2025-03-30 08:26:00
1844,5,Veggie Burger,11.00,2025-02-13 16:16:00
1844,6,Soda,3.00,2025-02-13 16:16:00
1844,7,Milkshake,7.00,2025-02-13 16:16:00
1845,6,Soda,3.00,2025-03-20 04:27:00
1846,3,Lobster Roll,18.00,2025-03-24 10:04:00
1846,4,Onion Rings,5.00,2025-03-24 10:04:00
1847,6,Soda,3.00,2025-03-28 20:40:00
1848,1,Classic Burger,10.00,2025-04-01 01:23:00
1848,2,Truffle Fries,6.00,2025-04-01 01:23:00
1848,6,Soda,3.00,2025-04-01 01:23:00
1849,5,Veggie Burger,11.00,2025-04-01 09:55:00
1849,7,Milkshake,7.00,2025-04-01 09:55:00
1850,1,Classic Burger,10.00,2025-02-24 14:54:00
1850,4,Onion Rings,5.00,2025-02-24 14:54:00
1851,2,Truffle Fries,6.00,2025-02-21 02:23:00
1852,3,Lobster Roll,18.00,2025-01-26 14:22:00
1852,6,Soda,3.00,2025-01-26 14:22:00
1853,3,Lobster Roll,18.00,2025-02-23 22:34:00
1853,4,Onion Rings,5.00,2025-02-23 22:34:00
1853,6,Soda,3.00,2025-02-23 22:34:00
1854,5,Veggie Burger,11.00,2025-02-23 23:21:00
1854,6,Soda,3.00,2025-02-23 23:21:00
1855,1,Classic Burger,10.00,2025-03-13 09:56:00
1855,2,Truffle Fries,6.00,2025-03-13 09:56:00
1856,1,Classic Burger,10.00,2025-02-07 20:36:00
1856,2,Truffle Fries,6.00,2025-02-07 20:36:00
1857,1,Classic Burger,10.00,2025-01-17 03:10:00
1857,2,Truffle Fries,6.00,2025-01-17 03:10:00
1858,2,Truffle Fries,6.00,2025-01-04 23:43:00
1859,1,Classic Burger,10.00,2025-03-05 07:27:00
1860,1,Classic Burger,10.00,2025-01-03 07:11:00
1860,6,Soda,3.00,2025-01-03 07:11:00
1861,5,Veggie Burger,11.00,2025-03-20 13:50:00
1861,7,Milkshake,7.00,2025-03-20 13:50:00
1862,6,Soda,3.00,2025-03-31 03:12:00
1863,1,Classic Burger,10.00,2025-01-30 15:56:00
1863,2,Truffle Fries,6.00,2025-01-30 15:56:00
1864,6,Soda,3.00,2025-01-20 16:47:00
1865,6,Soda,3.00,2025-02-14 13:19:00
1866,1,Classic Burger,10.00,2025-03-17 04:32:00
1866,6,Soda,3.00,2025-03-17 04:32:00
1867,1,Classic Burger,10.00,2025-02-07 04:12:00
1867,2,Truffle Fries,6.00,2025-02-07 04:12:00
1868,6,Soda,3.00,2025-03-22 02:51:00
1869,1,Classic Burger,10.00,2025-01-24 04:01:00
1869,2,Truffle Fries,6.00,2025-01-24 04:01:00
1869,6,Soda,3.00,2025-01-24 04:01:00
1870,6,Soda,3.00,2025-02-03 23:40:00
1871,7,Milkshake,7.00,2025-02-28 07:04:00
1872,2,Truffle Fries,6.00,2025-01-23 11:31:00
1873,7,Milkshake,7.00,2025-01-17 14:56:00
1874,1,Classic Burger,10.00,2025-02-20 15:24:00
1874,2,Truffle Fries,6.00,2025-02-20 15:24:00
1875,1,Classic Burger,10.00,2025-03-05 03:49:00
1875,2,Truffle Fries,6.00,2025-03-05 03:49:00
1875,6,Soda,3.00,2025-03-05 03:49:00
1876,7,Milkshake,7.00,2025-03-13 10:33:00
1877,1,Classic Burger,10.00,2025-03-01 09:13:00
1877,2,Truffle Fries,6.00,2025-03-01 09:13:00
1878,6,Soda,3.00,2025-03-21 03:48:00
1879,3,Lobster Roll,18.00,2025-01-02 06:26:00
1879,4,Onion Rings,5.00,2025-01-02 06:26:00
1879,6,Soda,3.00,2025-01-02 06:26:00
1880,1,Classic Burger,10.00,2025-01-21 19:49:00
1880,6,Soda,3.00,2025-01-21 19:49:00
1881,1,Classic Burger,10.00,2025-02-28 23:05:00
1882,2,Truffle Fries,6.00,2025-01-21 07:41:00
1883,5,Veggie Burger,11.00,2025-03-17 11:44:00
1883,6,Soda,3.00,2025-03-17 11:44:00
1884,6,Soda,3.00,2025-03-30 10:19:00
1885,5,Veggie Burger,11.00,2025-03-01 09:08:00
1886,7,Milkshake,7.00,2025-02-01 01:37:00
1887,1,Classic Burger,10.00,2025-03-20 20:57:00
1887,2,Truffle Fries,6.00,2025-03-20 20:57:00
